SubscriptionName,SubscriptionGuid,Date,ResourceGuid,ServiceName,ServiceType,ServiceRegion,ServiceResource,Quantity,Cost
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/19/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","7.22436","0.108363"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/20/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","7.213128","0.108192"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/21/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","7.213128","0.108192"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/22/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","7.213128","0.108192"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/23/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","7.213128","0.108192"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/24/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","7.249874","0.108743"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/25/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","7.259544","0.108888"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/26/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","7.259544","0.108888"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/27/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","7.259544","0.108888"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/28/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","7.259544","0.108888"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/1/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/2/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/3/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/4/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/5/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/6/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/7/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/8/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/9/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/10/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/11/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/12/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/13/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/14/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/15/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/16/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/17/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/18/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/19/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/20/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/21/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/22/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/23/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/24/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/25/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/26/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/27/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/28/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/29/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/30/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/31/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.557016","0.098352"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/1/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/2/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/3/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/4/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/5/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/6/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/7/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/8/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/9/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/10/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/11/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/12/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/13/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/14/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/15/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/16/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/17/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/18/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/19/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/20/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","6.775584","0.101640"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","4/21/2022","4c6001e1-a0be-4947-b4fe-5bc28c1b783d","Storage","Files v2","EU North","Cool LRS Data Stored","1.41158","0.021175"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","9/7/2021","e08d4be1-d8c1-49ba-a814-6369d6f14c34","Azure App Service","Basic Plan - Linux","EU West","B1","0.454227","0.008176"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/7/2022","e08d4be1-d8c1-49ba-a814-6369d6f14c34","Azure App Service","Basic Plan - Linux","EU West","B1","5","0.090000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/8/2022","e08d4be1-d8c1-49ba-a814-6369d6f14c34","Azure App Service","Basic Plan - Linux","EU West","B1","4.002559","0.072046"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/13/2022","e4718bb4-2c5d-5a46-b7d6-66447a0784f1","Storage","Standard HDD Managed Disks","SE Central","S4 Disks","0.022848","0.035088"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/14/2022","e4718bb4-2c5d-5a46-b7d6-66447a0784f1","Storage","Standard HDD Managed Disks","SE Central","S4 Disks","0.032256","0.049536"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/15/2022","e4718bb4-2c5d-5a46-b7d6-66447a0784f1","Storage","Standard HDD Managed Disks","SE Central","S4 Disks","0.032256","0.049536"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/16/2022","e4718bb4-2c5d-5a46-b7d6-66447a0784f1","Storage","Standard HDD Managed Disks","SE Central","S4 Disks","0.032256","0.049536"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/17/2022","e4718bb4-2c5d-5a46-b7d6-66447a0784f1","Storage","Standard HDD Managed Disks","SE Central","S4 Disks","0.032256","0.049536"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/18/2022","e4718bb4-2c5d-5a46-b7d6-66447a0784f1","Storage","Standard HDD Managed Disks","SE Central","S4 Disks","0.016128","0.024768"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/3/2022","767660fa-525b-436f-a375-6da3e26f09b2","Storage","Files","All","Delete Operations","1.0869","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","5/5/2021","c0f5cb45-6fb1-41c9-8545-72ad400d9da4","Azure App Service","Free Plan","All","F1","0.001344","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","9/7/2021","c0f5cb45-6fb1-41c9-8545-72ad400d9da4","Azure App Service","Free Plan","All","F1","0.001344","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/8/2022","c0f5cb45-6fb1-41c9-8545-72ad400d9da4","Azure App Service","Free Plan","All","F1","0.002688","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/3/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0032","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/4/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0014","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/5/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0026","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/6/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0007","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/7/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0008","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/8/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0013","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/10/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.001","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/11/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0002","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/12/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/13/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0005","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/14/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0004","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/15/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0008","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/16/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0006","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/17/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0004","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/18/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0008","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/19/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0012","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/20/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0002","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/21/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0015","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/22/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0008","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/23/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0002","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/24/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0021","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/25/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0006","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/26/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.001","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/27/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0008","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","2/28/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.001","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/1/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0011","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/2/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0008","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/3/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0019","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/4/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0014","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/5/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0016","0.000000"
"Azure for Students","10d61632-4229-4aef-abb2-6ae23828b5cf","3/6/2022","a347d8cc-51d1-4a0e-b9eb-76f67566c3f5","Storage","Files","All","Protocol Operations - Free","0.0006","0.000000"
